min_start,min_start_real,temp,DateTime_start,bw,mo2,mo2_unscaled,ID,mo2_scaled,mmr,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,mo2_minus_rmr,ln_mo2_minus_rmr,mmr_50,B_20,B_30,Bebt_20,ln_mo2_minus_Bebt_20,Bebt_30,ln_mo2_minus_Bebt_30,A_20,A_30,beta_20,beta_30,alpha_20,alpha_30,aas_80_mo2,aas_80_time,fas_3_mo2,time_fas_3,time_round
4.5,18.5,19,8/12/2022 9:37,0.0143,5.198751399,0.074342145,C10,4.446004913,9.798298864,45.37527355,7.313768444,3.943722639,5.352293951,73.18106927,2.203843463,2.48453042,1.961474493,0.673696483,4.899149432,3.005307824,2.404144204,,,2.120306174,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,20
14.5,28.5,19,8/12/2022 9:47,0.0143,5.013133497,0.071687809,C10,4.287263315,9.798298864,43.7551801,7.313768444,3.943722639,5.511035549,75.35151805,2.285443684,2.48453042,1.802732895,0.589303788,4.899149432,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,30
24.5,38.5,19,8/12/2022 9:57,0.0143,4.808663776,0.068763892,C10,4.112399523,9.798298864,41.97054591,7.313768444,3.943722639,5.685899341,77.74240304,2.382623286,2.48453042,1.627869103,0.487271861,4.899149432,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,40
34.5,48.5,19,8/12/2022 10:07,0.0143,4.570840839,0.065363024,C10,3.909011851,9.798298864,39.89480118,7.313768444,3.943722639,5.889287013,80.52329053,2.506592264,2.48453042,1.424481431,0.353807839,4.899149432,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,50
44.5,58.5,19,8/12/2022 10:17,0.0143,5.116093427,0.073160136,C10,4.375315295,9.798298864,44.65382569,7.313768444,3.943722639,5.422983569,74.14759724,2.239449778,2.48453042,1.890784875,0.636992021,4.899149432,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,60
54.5,68.5,19,8/12/2022 10:27,0.0143,4.946427063,0.070733907,C10,4.230215553,9.798298864,43.17295902,7.313768444,3.943722639,5.568083311,76.13152308,2.316264678,2.48453042,1.745685133,0.557147105,4.899149432,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.947284109,,3.266099621,,70
9.75,0,19,8/12/2022 9:28,0.0108,12.62622944,0.136363278,C11,10.15078084,10.15078084,100,7.837188521,4.387454417,0,0,1,2.313592319,7.837188521,2.058880163,5.07539042,3.005307824,2.404144204,3.004280184,1.575448427,2.404144204,1.692499624,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,49.4,3.383593613,67,0
4.5,8.5,19,8/12/2022 9:37,0.0108,6.68231963,0.072169052,C11,5.282782058,10.15078084,52.04311019,7.837188521,4.387454417,4.867998782,62.11409575,1.921483932,2.313592319,2.969189739,1.0882891,5.07539042,3.005307824,2.404144204,2.720643682,-1.392127109,2.269297926,-0.356829509,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,10
14.5,20.5,19,8/12/2022 9:47,0.0108,5.251771111,0.056719128,C11,4.151846026,10.15078084,40.90174038,7.837188521,4.387454417,5.998934814,76.54447507,2.44488374,2.313592319,1.838253707,0.608816049,5.07539042,3.005307824,2.404144204,,,2.09170286,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,20
24.5,30.5,19,8/12/2022 9:57,0.0108,5.055118889,0.054595284,C11,3.996380426,10.15078084,39.37017741,7.837188521,4.387454417,6.154400414,78.52816603,2.539993634,2.313592319,1.682788107,0.520452005,5.07539042,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,30
34.5,40.5,19,8/12/2022 10:07,0.0108,4.494081667,0.048536082,C11,3.552846214,10.15078084,35.00071836,7.837188521,4.387454417,6.597934626,84.18751965,2.857084216,2.313592319,1.239253895,0.214509501,5.07539042,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,40
44.5,50.5,19,8/12/2022 10:17,0.0108,5.060902778,0.05465775,C11,4.000952943,10.15078084,39.41522338,7.837188521,4.387454417,6.149827897,78.46982219,2.537090784,2.313592319,1.687360624,0.523165547,5.07539042,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,50
54.5,60.5,19,8/12/2022 10:27,0.0108,4.24923037,0.045891688,C11,3.3592763,10.15078084,33.09377232,7.837188521,4.387454417,6.79150454,86.65740937,3.021716564,2.313592319,1.045683981,0.044671199,5.07539042,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.881030023,,3.383593613,,60
11,0,19,8/12/2022 9:29,0.0118,10.61096814,0.125209424,C12,8.729310268,8.729310268,100,6.387785201,3.728044765,0,0,1,2.341525067,6.387785201,1.854387604,4.364655134,3.005307824,2.404144204,3.004280184,1.218912159,2.404144204,1.382196224,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,58.4,2.909770089,100.7,0
4.5,10.5,19,8/12/2022 9:37,0.0118,7.20495661,0.085018488,C12,5.838955015,8.729310268,66.88907641,6.387785201,3.728044765,2.890355253,45.24815976,1.49501242,2.341525067,3.497429948,1.252028398,4.364655134,3.005307824,2.404144204,2.657895117,-0.174907313,2.238684687,0.2301154,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,10
14.5,20.5,19,8/12/2022 9:47,0.0118,5.723086102,0.067532416,C12,4.638035189,8.729310268,53.13174864,6.387785201,3.728044765,4.091275079,64.0484135,1.88211385,2.341525067,2.296510122,0.831390632,4.364655134,3.005307824,2.404144204,,,2.09170286,-1.58568593,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,20
24.5,30.5,19,8/12/2022 9:57,0.0118,5.102850169,0.060213632,C12,4.135390982,8.729310268,47.3736281,6.387785201,3.728044765,4.593919286,71.91724739,2.110879069,2.341525067,1.793865915,0.58437302,4.364655134,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,30
34.5,40.5,19,8/12/2022 10:07,0.0118,4.738109153,0.055909688,C12,3.839801916,8.729310268,43.98746062,6.387785201,3.728044765,4.889508352,76.54465825,2.273375153,2.341525067,1.498276849,0.40431568,4.364655134,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,40
44.5,50.5,19,8/12/2022 10:17,0.0118,5.185665763,0.061190856,C12,4.202505407,8.729310268,48.14246805,6.387785201,3.728044765,4.526804861,70.86657924,2.077168123,2.341525067,1.86098034,0.621103413,4.364655134,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,50
54.5,60.5,19,8/12/2022 10:27,0.0118,4.301124746,0.050753272,C12,3.485666225,8.729310268,39.93060296,6.387785201,3.728044765,5.243644043,82.0886094,2.504344852,2.341525067,1.144141158,0.134654275,4.364655134,3.005307824,2.404144204,,,,,4.708032064,5.610781418,-0.01667,-0.006791,-0.059527,-0.13504,3.619082107,,2.909770089,,60
