population,min_start,min_start_real,DateTime,bw,mo2,mo2_unscaled,mo2_scaled,mmr,ID,temp,percent_mmr,aas,fas,mo2_recovered,percent_aas,fas_available,rmr,ln_mo2_minus_rmr,B,beta,A,alpha
North Umpqua,24.5,28.5,8/11/2022 12:25,0.0342,6.033564444,0.206347904,6.586854391,11.54470458,I05,22,57.05520089,8.657457668,3.998516556,4.957850189,57.26681411,1.752688597,2.887246912,1.308226727,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,38.5,8/11/2022 12:35,0.0342,5.53885193,0.189428736,6.046775748,11.54470458,I05,22,52.3770505,8.657457668,3.998516556,5.497928832,63.50511943,1.909233129,2.887246912,1.150422914,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,48.5,8/11/2022 12:45,0.0342,5.663584561,0.193694592,6.182946612,11.54470458,I05,22,53.55655979,8.657457668,3.998516556,5.361757968,61.93224586,1.867184905,2.887246912,1.192618497,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,54.5,58.5,8/11/2022 12:55,0.0342,5.108614737,0.174714624,5.577084943,11.54470458,I05,22,48.30859814,8.657457668,3.998516556,5.967619637,68.93039349,2.070024878,2.887246912,0.98948098,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8.8,0,8/11/2022 11:57,0.0198,11.75065727,0.232663014,11.05937812,11.05937812,I06,22,100,8.004715719,3.620491127,0,0,1,3.054662401,2.080030833,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,8.5,8/11/2022 12:05,0.0198,8.876109394,0.175746966,8.315065927,11.05937812,I06,22,75.18565545,8.004715719,3.620491127,2.744312193,34.28369338,1.330040942,3.054662401,1.66020774,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,18.5,8/11/2022 12:15,0.0198,6.411163636,0.12694104,6.005925112,11.05937812,I06,22,54.30617389,8.004715719,3.620491127,5.053453008,63.13094912,1.841411259,3.054662401,1.082233116,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,28.5,8/11/2022 12:25,0.0198,6.262407879,0.123995676,5.866571947,11.05937812,I06,22,53.04612868,8.004715719,3.620491127,5.192806173,64.87183749,1.885151707,3.054662401,1.033863806,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,38.5,8/11/2022 12:35,0.0198,5.513391212,0.109165146,5.164899324,11.05937812,I06,22,46.70153483,8.004715719,3.620491127,5.894478796,73.63757818,2.141257249,3.054662401,0.746800227,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,48.5,8/11/2022 12:45,0.0198,6.125175455,0.121278474,5.738013747,11.05937812,I06,22,51.8836926,8.004715719,3.620491127,5.321364373,66.47786829,1.927387875,3.054662401,0.987066516,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,54.5,58.5,8/11/2022 12:55,0.0198,6.104223939,0.120863634,5.71838654,11.05937812,I06,22,51.70622145,8.004715719,3.620491127,5.34099158,66.72306385,1.934003244,3.054662401,0.979725196,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,0.1,0,8/11/2022 11:48,0.0166,7.519801446,0.124828704,6.760363903,6.760363903,I07,22,100,4.135758955,2.575764367,0,0,1,2.624604948,1.419670856,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8,8,8/11/2022 11:56,0.0166,6.28402988,0.104314896,5.60331843,6.760363903,I07,22,82.88486404,4.135758955,2.575764367,1.157045473,27.97661773,1.2064929,2.624604948,1.09149149,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,16.5,8/11/2022 12:05,0.0166,7.042771084,0.11691,6.279869728,6.760363903,I07,22,92.89248062,4.135758955,2.575764367,0.480494175,11.6180411,1.076513398,2.624604948,1.296168534,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,26.5,8/11/2022 12:15,0.0166,5.905911325,0.098038128,5.266159202,6.760363903,I07,22,77.89756997,4.135758955,2.575764367,1.494204701,36.1289117,1.283737093,2.624604948,0.971367476,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,36.5,8/11/2022 12:25,0.0166,5.527792771,0.09176136,4.928999974,6.760363903,I07,22,72.9102759,4.135758955,2.575764367,1.831363929,44.28120567,1.37154878,2.624604948,0.83481818,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,46.5,8/11/2022 12:35,0.0166,4.643846747,0.077087856,4.140806546,6.760363903,I07,22,61.25123744,4.135758955,2.575764367,2.619557357,63.33921743,1.632620077,2.624604948,0.416208259,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,56.5,8/11/2022 12:45,0.0166,4.968127229,0.082470912,4.429959659,6.760363903,I07,22,65.5284201,4.135758955,2.575764367,2.330404244,56.34768054,1.52605541,2.624604948,0.590757088,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,0,0,8/11/2022 11:48,0.0133,14.32857271,0.190570017,12.16017867,12.16017867,I08,22,100,9.067515907,3.931944606,0,0,1,3.092662763,2.204698346,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8,8,8/11/2022 11:56,0.0133,10.25832789,0.136435761,8.596701233,12.16017867,I08,22,70.69551744,9.067515907,3.931944606,3.563477437,39.29937894,1.414516841,3.092662763,1.70548209,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,16.5,8/11/2022 12:05,0.0133,7.505294211,0.099820413,6.289599305,12.16017867,I08,22,51.72291851,9.067515907,3.931944606,5.870579365,64.74297288,1.933378913,3.092662763,1.162193021,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,26.5,8/11/2022 12:15,0.0133,6.322301278,0.084086607,5.298225574,12.16017867,I08,22,43.5702938,9.067515907,3.931944606,6.861953096,75.6762179,2.295141741,3.092662763,0.790982719,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,36.5,8/11/2022 12:25,0.0133,6.728077218,0.089483427,5.638274611,12.16017867,I08,22,46.36670861,9.067515907,3.931944606,6.521904059,71.92602832,2.156719832,3.092662763,0.934371033,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,46.5,8/11/2022 12:35,0.0133,5.676181128,0.075493209,4.756762876,12.16017867,I08,22,39.11754099,9.067515907,3.931944606,7.403415794,81.64767363,2.556397909,3.092662763,0.509284505,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,56.5,8/11/2022 12:45,0.0133,6.913797744,0.09195351,5.793912439,12.16017867,I08,22,47.64660615,9.067515907,3.931944606,6.366266231,70.2095954,2.098785371,3.092662763,0.993714509,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8.6,0,8/11/2022 11:40,0.0143,9.774581818,0.13977652,8.453200182,8.453200182,I09,22,100,5.092432123,2.515258427,0,0,1,3.360768059,1.62775554,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,8.5,8/11/2022 11:48,0.0143,9.462257902,0.135310288,8.092182506,8.453200182,I09,22,95.7292189,5.092432123,2.515258427,0.361017676,7.089297752,1.044613141,3.360768059,1.554224195,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,18.5,8/11/2022 11:58,0.0143,6.772801958,0.096851068,5.792142857,8.453200182,I09,22,68.52011939,5.092432123,2.515258427,2.661057325,52.25513587,1.459425361,3.360768059,0.888456858,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,28.5,8/11/2022 12:08,0.0143,6.083086643,0.086988139,5.20229398,8.453200182,I09,22,61.54230194,5.092432123,2.515258427,3.250906202,63.83798789,1.624898596,3.360768059,0.610594533,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,38.5,8/11/2022 12:18,0.0143,5.131655455,0.073382673,4.388624039,8.453200182,I09,22,51.91671728,5.092432123,2.515258427,4.064576143,79.81601021,1.926161846,3.360768059,0.02747506,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,48.5,8/11/2022 12:28,0.0143,5.59001972,0.079937282,4.780620044,8.453200182,I09,22,56.55396703,5.092432123,2.515258427,3.672580138,72.11839155,1.768222554,3.360768059,0.35055263,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,54.5,58.5,8/11/2022 12:38,0.0143,5.299384965,0.075781205,4.532067372,8.453200182,I09,22,53.61362886,5.092432123,2.515258427,3.92113281,76.999216,1.865197379,3.360768059,0.158113657,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8.2,0,8/11/2022 11:40,0.0117,12.77190692,0.149431311,10.48382268,10.48382268,I10,22,100,7.639571013,3.685968721,0,0,1,2.844251667,2.033341451,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,8.5,8/11/2022 11:48,0.0117,9.213803077,0.107801496,7.44916793,10.48382268,I10,22,71.05392908,7.639571013,3.685968721,3.03465475,39.72284235,1.407381707,2.844251667,1.527124486,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,18.5,8/11/2022 11:58,0.0117,6.241322308,0.073023471,5.045979123,10.48382268,I10,22,48.13109949,7.639571013,3.685968721,5.437843557,71.17995955,2.077658751,2.844251667,0.78924226,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,28.5,8/11/2022 12:08,0.0117,6.303433846,0.073750176,5.096195009,10.48382268,I10,22,48.61008399,7.639571013,3.685968721,5.387627671,70.52264665,2.057186325,2.844251667,0.811793551,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,38.5,8/11/2022 12:18,0.0117,5.999974615,0.070199703,4.85085454,10.48382268,I10,22,46.26990258,7.639571013,3.685968721,5.63296814,73.73408966,2.161232128,2.844251667,0.696443179,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,48.5,8/11/2022 12:28,0.0117,5.840259231,0.068331033,4.721727977,10.48382268,I10,22,45.03822816,7.639571013,3.685968721,5.762094703,75.42432282,2.220336015,2.844251667,0.629928487,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,54.5,58.5,8/11/2022 12:38,0.0117,5.251086923,0.061437717,4.245394435,10.48382268,I10,22,40.49471806,7.639571013,3.685968721,6.238428245,81.65940515,2.469457866,2.844251667,0.337288167,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,0.1,0,8/11/2022 11:32,0.0098,12.28237714,0.120367296,9.628016062,9.628016062,I11,22,100,6.882619181,3.506966927,0,0,1,2.745396881,1.928999274,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,8,8,8/11/2022 11:40,0.0098,10.05888,0.098577024,7.738730558,9.628016062,I11,22,80.37720863,6.882619181,3.506966927,1.889285504,27.450095,1.244133775,2.745396881,1.608103758,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,4.5,16,8/11/2022 11:48,0.0098,7.848137143,0.076911744,6.037910655,9.628016062,I11,22,62.71188805,6.882619181,3.506966927,3.590105407,52.16190686,1.594593993,2.745396881,1.191651338,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,14.5,26,8/11/2022 11:58,0.0098,6.149691429,0.060266976,4.731223056,9.628016062,I11,22,49.1401658,6.882619181,3.506966927,4.896793006,71.14723156,2.034995169,2.745396881,0.686035037,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,24.5,36,8/11/2022 12:08,0.0098,5.720297143,0.056058912,4.400871498,9.628016062,I11,22,45.709017,6.882619181,3.506966927,5.227144564,75.94702578,2.187752146,2.745396881,0.504087745,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,34.5,46,8/11/2022 12:18,0.0098,5.69904,0.055850592,4.384517461,9.628016062,I11,22,45.53915815,6.882619181,3.506966927,5.243498601,76.18463935,2.195912355,2.745396881,0.494159866,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,44.5,56,8/11/2022 12:28,0.0098,5.507725714,0.053975712,4.237331123,9.628016062,I11,22,44.01042848,6.882619181,3.506966927,5.390684939,78.32316154,2.272188739,2.745396881,0.400073427,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,54.5,66,8/11/2022 12:38,0.0098,4.99968,0.048996864,3.846469626,9.628016062,I11,22,39.95080192,6.882619181,3.506966927,5.781546436,84.00212599,2.503078666,2.745396881,0.096284927,3.725425226,-0.01667,2.959765375,-0.04068
North Umpqua,0,0,8/12/2022 8:46,0.0178,10.40141933,0.185145264,9.522202289,9.522202289,C01,19,100,7.117094281,3.959157866,0,0,1,2.405108008,1.962499536,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,8,8,8/12/2022 8:54,0.0178,7.950950899,0.141526926,7.22958669,9.522202289,C01,19,75.92347306,7.117094281,3.959157866,2.292615599,32.21280355,1.317115721,2.405108008,1.573702684,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,16.5,12/8/2022 0:03,0.0178,5.815360112,0.10351341,5.287751188,9.522202289,C01,19,55.53075883,7.117094281,3.959157866,4.234451101,59.4969089,1.800803773,2.405108008,1.058707644,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,14.5,26.5,12/8/2022 0:13,0.0178,4.369943933,0.077785002,3.973472971,9.522202289,C01,19,41.72850828,7.117094281,3.959157866,5.548729318,77.96340893,2.396443202,2.405108008,0.450033652,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,24.5,36.5,12/8/2022 0:23,0.0178,4.188685955,0.07455861,3.808659947,9.522202289,C01,19,39.99767944,7.117094281,3.959157866,5.713542342,80.27914366,2.500145044,2.405108008,0.339006123,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,46.5,12/8/2022 0:33,0.0178,3.92493236,0.069863796,3.568835867,9.522202289,C01,19,37.47910156,7.117094281,3.959157866,5.953366422,83.64883458,2.668153606,2.405108008,0.151628524,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,56.5,12/8/2022 0:43,0.0178,4.436172809,0.078963876,4.033693114,9.522202289,C01,19,42.36092652,7.117094281,3.959157866,5.488509175,77.11727509,2.360666025,2.405108008,0.487711605,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,66.5,12/8/2022 0:53,0.0178,4.64880236,0.082748682,4.227031469,9.522202289,C01,19,44.39132189,7.117094281,3.959157866,5.29517082,74.40074012,2.252692548,2.405108008,0.59989279,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,0.1,0,8/12/2022 8:46,0.0178,10.31364809,0.183582936,9.441850229,9.441850229,C02,19,100,7.303599891,4.41568981,0,0,1,2.138250338,1.988367362,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,8,8,8/12/2022 8:54,0.0178,7.44641191,0.132546132,6.770822901,9.441850229,C02,19,71.71076364,7.303599891,4.41568981,2.671027328,36.5713808,1.394490798,2.138250338,1.533112343,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,16.5,12/8/2022 0:03,0.0178,5.810325169,0.103423788,5.283173049,9.441850229,C02,19,55.95484911,7.303599891,4.41568981,4.15867718,56.94010135,1.787155208,2.138250338,1.145789315,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,14.5,26.5,12/8/2022 0:13,0.0178,4.379624494,0.077957316,3.982275246,9.441850229,C02,19,42.17685252,7.303599891,4.41568981,5.459574983,74.75183559,2.370968767,2.138250338,0.611950633,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,24.5,36.5,12/8/2022 0:23,0.0178,4.322443146,0.076939488,3.930281778,9.441850229,C02,19,41.62618218,7.303599891,4.41568981,5.511568451,75.46372382,2.402334174,2.138250338,0.583349859,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,46.5,12/8/2022 0:33,0.0178,3.953681798,0.070375536,3.594976961,9.441850229,C02,19,38.07492042,7.303599891,4.41568981,5.846873268,80.05467653,2.626400762,2.138250338,0.37619188,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,56.5,12/8/2022 0:43,0.0178,4.310773483,0.076731768,3.919670866,9.441850229,C02,19,41.51380048,7.303599891,4.41568981,5.522179363,75.60900714,2.408837515,2.138250338,0.577411095,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,66.5,12/8/2022 0:53,0.0178,4.732048315,0.08423046,4.302724787,9.441850229,C02,19,45.5707799,7.303599891,4.41568981,5.139125442,70.36427952,2.194388602,2.138250338,0.772177583,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,8.6,0,8/12/2022 8:55,0.0159,14.21572912,0.226030093,12.63769848,12.63769848,C03,19,100,10.29948002,5.404840766,0,0,1,2.338218465,2.33209341,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,8.5,12/8/2022 0:03,0.0159,7.152846918,0.113730266,6.301543274,12.63769848,C03,19,49.86306077,10.29948002,5.404840766,6.336155206,61.51917569,2.005492612,2.338218465,1.377083271,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,14.5,18.5,12/8/2022 0:13,0.0159,4.507362704,0.071667067,3.970914163,12.63769848,C03,19,31.42118138,10.29948002,5.404840766,8.666784317,84.14778517,3.182566523,2.338218465,0.490232451,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,24.5,28.5,12/8/2022 0:23,0.0159,4.187922767,0.066587972,3.689492708,12.63769848,C03,19,29.19434036,10.29948002,5.404840766,8.948205772,86.88017025,3.425321441,2.338218465,0.301048031,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,38.5,12/8/2022 0:33,0.0159,4.279191321,0.068039142,3.769898838,12.63769848,C03,19,29.83058065,10.29948002,5.404840766,8.867799642,86.0994888,3.352264616,2.338218465,0.35884884,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,48.5,12/8/2022 0:43,0.0159,4.665126918,0.074175518,4.109901902,12.63769848,C03,19,32.52096818,10.29948002,5.404840766,8.527796578,82.79832152,3.074939203,2.338218465,0.571930189,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,58.5,12/8/2022 0:53,0.0159,4.730318742,0.075212068,4.167334852,12.63769848,C03,19,32.97542553,10.29948002,5.404840766,8.470363628,82.24069192,3.03256132,2.338218465,0.603833002,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,1.8,0,8/12/2022 8:46,0.0223,12.46315439,0.277928343,12.09825787,12.09825787,C05,19,100,9.715037269,5.07643223,0,0,1,2.383220601,2.273674919,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,8,8,8/12/2022 8:54,0.0223,8.247115291,0.183910671,7.987377767,12.09825787,C05,19,66.02089201,9.715037269,5.07643223,4.110880103,42.3146097,1.514672052,2.383220601,1.723508673,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,16.5,8/12/2022 9:19,0.0223,5.30536843,0.118309716,5.138279307,12.09825787,C05,19,42.47123314,9.715037269,5.07643223,6.959978563,71.64129555,2.354534884,2.383220601,1.013438751,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,14.5,26.5,8/12/2022 9:29,0.0223,4.760703767,0.106163694,4.610768503,12.09825787,C05,19,38.11101194,9.715037269,5.07643223,7.487489367,77.07113375,2.623913532,2.383220601,0.800901385,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,24.5,36.5,8/12/2022 9:39,0.0223,4.521832063,0.100836855,4.379419907,12.09825787,C05,19,36.19876475,9.715037269,5.07643223,7.718837963,79.45247918,2.762525204,2.383220601,0.691245026,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,46.5,8/12/2022 9:49,0.0223,4.228122108,0.094287123,4.094960156,12.09825787,C05,19,33.84751919,9.715037269,5.07643223,8.003297714,82.38051479,2.954426273,2.383220601,0.537510137,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,56.5,8/12/2022 9:59,0.0223,4.140752691,0.092338785,4.010342382,12.09825787,C05,19,33.14809804,9.715037269,5.07643223,8.087915488,83.25151272,3.016764335,2.383220601,0.486812675,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,66.5,8/12/2022 10:09,0.0223,4.453051883,0.099303057,4.312805915,12.09825787,C05,19,35.64815661,9.715037269,5.07643223,7.785451955,80.1381584,2.805194138,2.383220601,0.657305117,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,0.6,0,8/12/2022 9:03,0.0127,13.71363654,0.174163184,11.49945346,11.49945346,C06,19,100,8.981096944,4.566253184,0,0,1,2.518356516,2.195122029,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,8,8,8/12/2022 9:11,0.0127,9.900104961,0.125731333,8.189957318,11.49945346,C06,19,71.22040491,8.981096944,4.566253184,3.309496142,36.84957598,1.404091989,2.518356516,1.735471406,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,16.5,8/12/2022 9:19,0.0127,6.832235984,0.086769397,5.652033117,11.49945346,C06,19,49.15044994,8.981096944,4.566253184,5.847420343,65.10808623,2.03456937,2.518356516,1.142206948,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,14.5,26.5,8/12/2022 9:29,0.0127,7.137056299,0.090640615,5.904198662,11.49945346,C06,19,51.34329803,8.981096944,4.566253184,5.595254798,62.30034964,1.94767387,2.518356516,1.219602663,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,24.5,36.5,8/12/2022 9:39,0.0127,6.671631732,0.084729723,5.5191717,11.49945346,C06,19,47.99507836,8.981096944,4.566253184,5.98028176,66.58743133,2.083546968,2.518356516,1.09888398,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,34.5,46.5,8/12/2022 9:49,0.0127,5.971856063,0.075842572,4.940275528,11.49945346,C06,19,42.96095936,8.981096944,4.566253184,6.559177932,73.03314921,2.32769476,2.518356516,0.884560206,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,44.5,56.5,8/12/2022 9:59,0.0127,5.801418898,0.07367802,4.799279739,11.49945346,C06,19,41.73485075,8.981096944,4.566253184,6.700173721,74.60306645,2.396079013,2.518356516,0.824580283,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,54.5,66.5,8/12/2022 10:09,0.0127,6.340590315,0.080525497,5.245314495,11.49945346,C06,19,45.61359818,8.981096944,4.566253184,6.254138965,69.63669365,2.192328691,2.518356516,1.003186695,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,9.7,0,8/12/2022 9:13,0.0135,8.720714074,0.11772964,7.429753839,7.429753839,C07,19,100,5.009496255,3.069819464,0,0,1,2.420257584,1.611335362,3.005307824,-0.01667,4.708032064,-0.059527
North Umpqua,4.5,8.5,8/12/2022 9:19,0.0135,6.600667778,0.089109015,5.554668267,7.429753839,C07,19,74.76248052,5.009496255,3.069819464,1.875085572,37.4306213,1.337569317,2.420257584,1.142441177,3.005307824,-0.01667,4.708032064,-0.059527
